author_name,quote_text,quote_furigana,category_name
ジョン・ドールズ,透明性のある目標設定は、組織全体の協力を促進する。,とうめいせいのあるもくひょうせっていは、そしきぜんたいのきょうりょくをそくしんする。,チームワーク
ジョン・ドールズ,Googleのような成功企業では、野心的な目標設定が成長を促進した。,ぐーぐるのようなせいこうきぎょうでは、やしんてきなもくひょうせっていがせいちょうをそくしんした。,成功
ジョン・ドールズ,学習は継続的なプロセスであり、失敗からも大きな教訓を得ることができる。,がくしゅうはけいぞくてきなぷろせすであり、しっぱいからもおおきなきょうくんをえることができる。,学び
ジョン・ドールズ,人に投資することは、最も価値の高い投資の一つである。,ひとにとうしすることは、もっともかちのたかいとうしのひとつである。,友情
ジョン・ドールズ,起業家精神は、困難な状況でも持続するレジリエンスから生まれる。,きぎょうかせいしんは、こんなんなじょうきょうでもじぞくするれじりえんすからうまれる。,逆境
ジョン・ドールズ,測定できないものは管理できない。,そくていできないものはかんりできない。,効率化
ジョン・ドールズ,最高の投資は、優れた人々に対する投資である。,さいこうのとうしは、すぐれたひとびとにたいするとうしである。,成功
ジョン・ドールズ,技術革新は、既存の枠組みを超えたところから生まれる。,ぎじゅつかくしんは、きぞんのわくぐみをこえたところからうまれる。,技術革新
ジョン・ドールズ,目標は達成可能でありながら、同時に野心的でなければならない。,もくひょうはたっせいかのうでありながら、どうじにやしんてきでなければならない。,目標設定
ジョン・ドールズ,透明性は信頼を生み、信頼は協力を生み出す。,とうめいせいはしんらいをうみ、しんらいはきょうりょくをうみだす。,信頼
ジョン・ドールズ,継続的な学習は、変化する世界で生き残るための必須条件である。,けいぞくてきながくしゅうは、へんかするせかいでいきのこるためのひっすじょうけんである。,学び
ベン・ホロウィッツ,本当に難しいのは、大胆な目標を設定することではなく、目標を達成しそこない、社員を解雇することだ。,ほんとうにむずかしいのは、だいたんなもくひょうをせっていすることではなく、もくひょうをたっせいしそこない、しゃいんをかいこすることだ。,逆境
ベン・ホロウィッツ,苦闘を愛せ。自分の独特の性格を愛せ。生い立ちを愛せ。直感を愛せ。成功の鍵はそこにしかない。,くとうをあいせ。じぶんのどくとくのせいかくをあいせ。おいたちをあいせ。ちょっかんをあいせ。せいこうのかぎはそこにしかない。,成功
ベン・ホロウィッツ,多くの助言を集めても、困難は困難なままだ。最終的には自ら決断し、行動しなければならない。,おおくのじょげんをあつめても、こんなんはこんなんなままだ。さいしゅうてきにはみずからけつだんし、こうどうしなければならない。,リーダーシップ
ベン・ホロウィッツ,自分をさらけ出すことによって、傷つくことを恐れてはいけない。,じぶんをさらけだすことによって、きずつくことをおそれてはいけない。,絆
ベン・ホロウィッツ,正しい成長は、企業の成長に伴う変化が不可避であることを認め、混乱を抑えることに積極的に取り組むことから生まれる。,ただしいせいちょうは、きぎょうのせいちょうにともなうへんかがふかひであることをみとめ、こんらんをおさえることにせっきょくてきにとりくむことからうまれる。,進歩
